,name,value
144,SIM_DEC,-8.543473243713379
145,SIM_MWEBV,0.156077578663826
146,SIM_PEAKMJD,60339.89453125
147,SIM_MJD_EXPLODE,-9.0
148,SIM_MAGSMEAR_COH,-0.3773585259914398
149,SIM_AV,-9.0
150,SIM_RV,-9.0
151,SIM_PEAKMAG_u,22.81473731994629
152,SIM_PEAKMAG_g,23.05652618408203
153,SIM_PEAKMAG_r,23.026016235351562
154,SIM_PEAKMAG_i,23.097631454467773
155,SIM_PEAKMAG_z,23.092683792114258
156,SIM_PEAKMAG_Y,22.775453567504883
157,SIM_EXPOSURE_u,1.0
158,SIM_EXPOSURE_g,1.0
159,SIM_EXPOSURE_r,1.0
160,SIM_EXPOSURE_i,1.0
161,SIM_EXPOSURE_z,1.0
162,SIM_EXPOSURE_Y,1.0
163,SIM_GALFRAC_u,1.4015699625015259
164,SIM_GALFRAC_g,6.429440021514893
165,SIM_GALFRAC_r,13.904250144958496
166,SIM_GALFRAC_i,22.15407943725586
167,SIM_GALFRAC_z,29.115129470825195
168,SIM_GALFRAC_Y,26.309558868408203
169,SIM_SUBSAMPLE_INDEX,-9
